Number,Subsidy_Contract_Number,Star_Level,Star_Level_Cat,Star_Effective_Date,Facility_Name,Address,City,Zip,Phone,Capacity
K820046262,58164,,1,2/1/2009,"JACKSON, TICHILA CHILD CARE HOME",2236 LANEWAY DR,OKLAHOMA CITY,73159,(405) 602-6307,12
K820046364,58139,,1,6/1/2009,"DAWSON, DEBBIE CHILD CARE HOME",1604 SW 69TH,OKLAHOMA CITY,73159,(405) 601-8044,7
K820032439,,,1,8/12/2013,"SASNETT, CYNTHIA DBA TODDLER-N-ACTION CHILD CARE HOME",9101 MISTY LANE,OKLAHOMA CITY,73160,(405) 250-9734,7
K820049058,,,1,9/28/2009,"MCMANUS, KAMI CHILD CARE HOME",2701 SE 92ND CIRCLE,OKLAHOMA CITY,73160,(405) 759-0816,7
K830025033,,,1,11/9/2011,SPRING CREEK MDO,11701 N MACARTHUR BLVD,OKLAHOMA CITY,73162,(405) 720-7913,102
K820050546,,,1,3/29/2012,"CAPLINGER, MISTY CHILD CARE HOME",8232 NW 112TH ST.,OKLAHOMA CITY,73162,(405) 503-3903,7
K820050811,,,1,8/29/2012,"MEYER, JULIE CHILD CARE HOME",11001 DAVIS ST.,OKLAHOMA CITY,73162,(405) 470-4625,7
K820052050,,,1,7/22/2014,"HOFER, MINDA CHILD CARE HOME",11642 SHASTA LN,OKLAHOMA CITY,73162,(214) 906-8015,7
K820047376,58427,,1,10/25/2016,"MULLER, HEIDI CHILD CARE HOME",10812 BAYBERRY DRIVE,OKLAHOMA CITY,73162,(405) 812-6732,12
K820047670,59222,,1,3/10/2008,"ALDIERI, NATALIE CHILD CARE HOME",8216 NW 115TH ST.,OKLAHOMA CITY,73162,(540) 246-1240,12
K820047792,52906,,1,8/22/2016,"COLBERT, CAROL CHILD CARE HOME",11017 BLUFF CREEK DR,OKLAHOMA CITY,73162,(405) 367-7474,7
K820015988,17634,,1,11/1/2001,"SCOTT, GLENDA CHILD CARE HOME",8341 NW 109TH,OKLAHOMA CITY,73162,(405) 728-0358,7
K820030091,18600,,1,1/1/2010,"MORRIS, MARY CHILD CARE HOME",8337 NW 113 TERR,OKLAHOMA CITY,73162,(405) 722-5759,12
K820032619,,,1,11/30/2002,"PANNELL, ROSE CHILD CARE HOME",5600 NW 112TH,OKLAHOMA CITY,73162,(405) 722-5712,12
K820034278,,,1,12/11/2006,"JEFFERSON, DEBBIE CHILD CARE HOME",5205 N. W. 115 ST.,OKLAHOMA CITY,73162,(405) 720-1807,7
K820036929,,,1,9/30/2006,"RAMJAK, GILMA CHILD CARE HOME",10508 DOROTHY DR,OKLAHOMA CITY,73162,(405) 773-9621,7
K820038635,56315,,1,9/19/2016,"HAYNES, LYNDA CHILD CARE HOME",11904 SKYWAY AVE,OKLAHOMA CITY,73162,(405) 720-1375,7
K820044976,,,1,12/11/2006,"CLEEK, JENNIFER CHILD CARE HOME",7528 NW 115TH,OKLAHOMA CITY,73162,(405) 720-7665,7
K820052681,,,1,9/1/2015,"COOPER, LACY CHILD CARE HOME",9500 STRAKA RD,OKLAHOMA CITY,73165,(405) 735-5665,7
K830053209,,,1,8/15/2016,FALCON'S LANDING,11800 SOUTHWOOD DRIVE,OKLAHOMA CITY,73170,(405) 735-4187,75
K820053253,,,1,8/2/2016,"BAREFOOT, SUMMER CHILD CARE HOME",604 SW 158TH TERR.,OKLAHOMA CITY,73170,(405) 219-1681,7
K830025175,,,1,7/30/2012,PRIMROSE SCHOOL OF SW OKLAHOMA CITY,1520 SW 119TH ST,OKLAHOMA CITY,73170,(405) 793-6000,200
K820050838,,,1,8/31/2013,"DIAS, TAREA CHILD CARE HOME",14209 SOUTH HARVEY AVE,OKLAHOMA CITY,73170,(405) 735-7283,7
K820051150,,,1,4/21/2013,"PHILLIPS, VIRGINIA ""GAYLE"" CHILD CARE HOME",12405 LAPIS LANE,OKLAHOMA CITY,73170,(405) 735-3827,7
K830051230,,,1,5/24/2013,SHARTEL CHURCH OF GOD,11600 S. WESTERN AVE.,OKLAHOMA CITY,73170,(405) 378-0420,70
K820045161,58933,,1,11/28/2016,"CARPENTER, AVERY CHILD CARE HOME",14209 S. HUDSON,OKLAHOMA CITY,73170,(405) 414-7475,12
K820046003,,,1,10/31/2006,"GATES, WANDA DBA LOVING CARE CHILD CARE HOME",2720 SW 115TH ST,OKLAHOMA CITY,73170,(405) 759-3241,7
K830024197,,,1,8/2/2011,EARLYWINE PARK YMCA SUMMER CAMP,11801 S. MAY,OKLAHOMA CITY,73170,(405) 378-0420,50
K830024234,,,1,6/26/2007,RED OAK RAM CARE,11224 S. PENNSYLVANIA,OKLAHOMA CITY,73170,(405) 692-5630,75
K830024258,,,1,2/29/2008,BRIARWOOD BEAR DEN,14901 S. HUDSON,OKLAHOMA CITY,73170,(405) 735-4110,40
K820047338,,,1,8/29/2007,"GARY, JAMIE CHILD CARE HOME",17200 AVILA LANE,OKLAHOMA CITY,73170,(405) 639-0339,7
K820048368,,,1,12/30/2008,"SNOW, MARLA CHILD CARE HOME",13133 MAPLE LEAF,OKLAHOMA CITY,73170,(405) 735-3753,12
K820048541,,,1,2/24/2009,"MORRIS, EARON CHILD CARE HOME",604 SW 155TH PLACE,OKLAHOMA CITY,73170,(405) 793-9565,7
K820049032,,,1,9/14/2009,"COX, MARILYN CHILD CARE HOME",517 SW 156TH CT.,OKLAHOMA CITY,73170,(405) 759-3549,7
K820049231,,,1,1/14/2010,"RIGSBY, VICKI CHILD CARE HOME",516 S. W. 133,OKLAHOMA CITY,73170,(405) 691-5134,7
K830024870,,,1,12/19/2010,CREATIVE KIDS,335 SW 134,OKLAHOMA CITY,73170,(405) 799-5437,264
K820009574,,,1,11/1/2001,"REED, BETTY CHILD CARE HOME",10600 S.MCKINLEY,OKLAHOMA CITY,73170,(405) 691-2726,7
K820037802,,,1,11/28/2006,"SCOTT, SHAWNA CHILD CARE HOME",704 SW 158TH TERRACE,OKLAHOMA CITY,73170,(405) 703-1552,7
K820040428,,,1,11/27/2002,"THORPE, BECKY CHILD CARE HOME",532 S.W. 156TH,OKLAHOMA CITY,73170,(405) 912-4889,7
K820044247,,,1,1/4/2006,"RAYBURN, SHERRY CHILD CARE HOME",613 SW 160TH ST.,OKLAHOMA CITY,73170,(405) 378-2706,12
K820044357,,,1,8/2/2016,"HAGSTROM, MAI CHILD CARE HOME",15904 STONEVIEW DR.,OKLAHOMA CITY,73170,(405) 886-8702,12
K830021145,26115,,1,2/2/2006,EARLYWINE PARK YMCA,1500 KINGSRIDGE DR,OKLAHOMA CITY,73170,(405) 378-0420,89
K820052082,,,1,8/6/2014,"HERNANDEZ, KRISTA CHILD CARE HOME",4805 SW 127TH ST,OKLAHOMA CITY,73173,(972) 757-4782,7
K820011954,19088,,1,11/1/2001,"RICE, SANDRA CHILD CARE HOME",11801 CALVIA CT.,OKLAHOMA CITY,73173,(405) 261-6092,7
K820032069,19954,,1,7/5/2005,"WILLIAMSON, TERESA DBA COUNTRY KID'S HOMA DAY CARE CHILD CARE HOME",5601 SW 119TH ST,OKLAHOMA CITY,73173,(405) 445-5641,12
K820037817,,,1,11/1/2001,"CAVAZOS, CAROL CHILD CARE HOME",7400 SW 118,OKLAHOMA CITY,73173,(405) 745-6705,7
K820050402,,,1,12/5/2011,"BEATY, SAGE CHILD CARE HOME",4821 GRANITE DR.,OKLAHOMA CITY,73179,(405) 261-2290,12
K820049185,18942,,1,9/15/2010,"GRIGG, BETTY CHILD CARE HOME",4808 MILLSTONE DR.,OKLAHOMA CITY,73179,(405) 261-0912,12
K820053350,,,1,8/23/2016,LISA ROGERS CHILD CARE HOME,1510 S CREEK AVE,OKMULGEE,74447,(918) 756-2259,7
K830024305,,,1,4/1/2013,OKMULGEE HEAD START & EARLY HEAD START,4300 N. WOOD DRIVE,OKMULGEE,74447,(918) 756-1561,90
K820050091,59077,,1,6/14/2014,"ROBINSON, BRIDGETTE CHILD CARE HOME",427 NORTH MORTON AVE,OKMULGEE,74447,(918) 812-8679,7
K820040229,54592,,1,3/26/2002,"JOHNSON, LINDA CHILD CARE HOME",5860 RIZLEY ROAD,OKMULGEE,74447,(918) 267-3817,7
K820053535,,,1,11/28/2016,"PARCHMAN, LATISHA CHILD CARE HOME",1877 HICAN ST,OOLOGAH,74053,(918) 520-0592,7
K820050568,,,1,5/21/2012,"ROBERTS, ALLISON D DBA MINI KIDDIES LLC CHILD CARE HOME",621 S. PECAN PLACE,OOLOGAH,74053,(918) 864-5320,7
K830052616,,,1,8/18/2015,"THE OOLOGAH ACADEMY FOR EARLY EDUCATION, LLC",330 W. COOWEESCOOWEE AVE,OOLOGAH,74053,(918) 923-7380,75
K820048833,,,1,7/29/2009,"WANG, TERESA LYNNE CHILD CARE HOME",3880 E 390 ROAD,OOLOGAH,74053,(918) 510-0816,7
K820052907,,,1,12/17/2015,"GREGG, BRENDA ELAINE CHILD CARE HOME",12014 EAST 109TH ST NORTH,OWASSO,74055,(918) 345-9547,7
K830052918,,,1,3/1/2016,YELLOW BALLOON PRESCHOOL,13800 E 106TH ST N,OWASSO,74055,(918) 272-1835,26
K820052923,,,1,12/17/2015,"LEEPER, JULIA CHILD CARE HOME",14316 E 87TH ST N,OWASSO,74055,(918) 378-8875,7
K820053511,,,1,12/7/2016,"QUEEN, CHRISSY L. CHILD CARE HOME",12900 E. 91ST ST N,OWASSO,74055,(918) 361-3411,7
K820053517,,,1,1/9/2017,"CLEATH, KATIE JO CHILD CARE HOME",8245 N 117TH E AVE,OWASSO,74055,(918) 645-1337,7
K820050457,,,1,2/1/2012,"STORM, JENNIFER LYNNE CHILD CARE HOME",9015 N 157TH E AVE,OWASSO,74055,(918) 948-4164,7
K820050540,,,1,10/1/2012,"BOYD, LINDA FAYE CHILD CARE HOME",7913 N 128TH E AVE,OWASSO,74055,(918) 638-0739,7
K830025205,28811,,1,2/10/2016,KREATIVE KIDZ,11510 E 83RD ST N,OWASSO,74055,(918) 274-1511,99
K830051436,,,1,9/3/2013,FIRST BAPTIST CHURCH OF OWASSO,13307 E 96TH ST N,OWASSO,74055,(918) 516-6614,176
K820051729,,,1,12/17/2013,"STAUNER, RUBY ESTHER CHILD CARE HOME",10020 E 92ND ST N,OWASSO,74055,(918) 272-3696,7
K820051870,,,1,4/17/2014,"HACKETT, AMANDA DAWN CHILD CARE HOME",10875 E 112TH ST NORTH,OWASSO,74055,(918) 630-4496,7
K820052296,,,1,11/21/2014,"BROWN, JOHN MATHEW DBA JERI LYNN BROWN FAMILY CHILD CARE HOME CHILD CARE HOME",12203 E 79TH CT N,OWASSO,74055,(918) 274-0935,7
K820052669,,,1,10/2/2015,"LIPARI, REBECCA ANN CHILD CARE HOME",10209 E 99TH ST N,OWASSO,74055,(209) 986-6250,5
K830024232,,,1,11/5/2012,THE GODDARD SCHOOL,14600 E 89TH ST NORTH,OWASSO,74055,(918) 272-1514,149
K820048211,58574,,1,11/12/2014,"HENRY, KAREN LYNN CHILD CARE HOME",16162 EAST 111TH ST,OWASSO,74055,(918) 729-0797,12
K820049204,,,1,4/1/2010,"ANDERS, BARBARA CHILD CARE HOME",701 N CARLSBAD ST,OWASSO,74055,(918) 272-4183,7
K820049263,,,1,4/2/2010,"BROWN, CARLA MARIE CHILD CARE HOME",1513 N CEDAR ST,OWASSO,74055,(918) 810-2259,12
K820049602,,,1,8/25/2010,"LUELF, JILLIAN MAE CHILD CARE HOME",8340 N 120 E AVE,OWASSO,74055,(918) 633-8144,12
K830021774,,,1,12/4/2006,ST HENRY'S WEE ANGELS PRESCHOOL,8600 OWASSO EXP,OWASSO,74055,(918) 272-1269,31
K830022887,27351,,1,8/1/2004,OWASSO FAMILY YMCA,8300 OWASSO EXPWY,OWASSO,74055,(918) 272-9622,150
K830022953,,,1,11/1/2008,CROSS TIMBERS PRESCHOOL & DAYCARE,13620 E. 103RD ST. N,OWASSO,74055,(918) 274-8338,68
K820010648,,,1,11/1/2001,"PAYNE, DONNA CHILD CARE HOME",314 N. BEAUMONT,OWASSO,74055,(918) 272-7444,7
K820012710,,,1,2/1/2002,"JONES, KAREN R CHILD CARE HOME",11404 N. 94TH E. AVE,OWASSO,74055,(918) 371-0275,12
K820018338,,,1,12/4/2006,"BRYCE, BRENDA CHILD CARE HOME",8215 N. 120TH E. AVE,OWASSO,74055,(918) 272-3072,7
K820035049,,,1,11/1/2001,"RUSSELL, DIANE LOUISE CHILD CARE HOME",12711 E 78ST N,OWASSO,74055,(918) 609-6724,7
K820040255,,,1,12/4/2006,"BIBLE, SHELLEY CHILD CARE HOME",10132 N 127 E AVE,OWASSO,74055,(918) 376-4546,12
K820041176,,,1,6/14/2004,"WATSON, KIMBERLY MARIE CHILD CARE HOME",10714 N 97 E AVE,OWASSO,74055,(918) 519-6100,7
K820046391,,,1,1/3/2007,"AERY, JULIE RAE CHILD CARE HOME",9127 N 97TH E AVE,OWASSO,74055,(918) 695-5901,7
K820040761,58413,,1,4/30/2006,"DARNEAL, TAMMY CHILD CARE HOME",102 JONES,PANAMA,74951,(918) 963-2883,12
K830022920,,,1,1/5/2007,PANAMA HEAD START,410 N MISSOURI,PANAMA,74951,(918) 963-2657,40
K830025171,,,1,7/27/2012,KEYS HEAD START,19061 E. 840 RD,PARK HILL,74451,(918) 453-1351,37
K820008717,,,1,11/8/2004,"WALKER, MARIE CHILD CARE HOME",21962 S. 523 RD,PARK HILL,74451,(918) 431-0363,7
K820046941,58418,,1,5/27/2016,"HERNANDEZ, ROSA DBA ROSA'S DAYCARE CHILD CARE HOME",101 TANGLEWOOD,PAULS VALLEY,73075,(405) 238-4839,12
K820012080,,,1,4/14/2004,"LEE, TAMMY CHILD CARE HOME",304 WOODLAND,PAULS VALLEY,73075,(405) 207-7923,12
K820016405,,,1,6/1/2010,"GREEN, BRENDA DBA BRENDA'S DAYCARE HOME CHILD CARE HOME",110 FIELDS ROW,PAULS VALLEY,73075,(405) 238-0959,12
K820016527,,,1,1/12/2004,"HAMILTON, LISA CHILD CARE HOME",21082 N CR 3220,PAULS VALLEY,73075,(405) 268-1621,12
K820032149,50029,,1,2/4/2002,"COFFEE, SHARON DBA SHARON COFFEE'S DAYCARE HOME CHILD CARE HOME",125 E AVENUE,PAULS VALLEY,73075,(405) 238-3428,7
K820038623,57628,,1,7/12/2016,"RENO, EILEENE K. CHILD CARE HOME",13 CROWN POINT,PAULS VALLEY,73075,(405) 238-4838,12
K820042438,56025,,1,2/29/2004,"WARD, TAMMY CHILD CARE HOME",37549 E CR 1520,PAULS VALLEY,73075,(405) 444-0844,12
K820019492,17942,,1,11/1/2001,"HOLT, JANET CHILD CARE HOME",1204 E 12TH,PAWHUSKA,74056,(918) 287-3674,7
K820019581,18561,,1,9/30/2005,"TRENT, GLORIA J. CHILD CARE HOME",725 W 1ST,PAWHUSKA,74056,(918) 287-2816,12
K820046200,58045,,1,9/8/2016,"FORTNEY,TAMMY CHILD CARE HOME",1307 LYNN AVE,PAWHUSKA,74056,(918) 331-7233,7
K820050736,,,1,11/12/2014,"COTTLE, ROBERT CHILD CARE HOME",610 BOULDER,PAWNEE,74058,(918) 762-2919,12
K820050248,59067,,1,6/20/2016,"ALLEN, CASSANDRA O. CHILD CARE HOME",902 SHARP ST,PERKINS,74059,(405) 334-2367,12
K820052586,59517,,1,9/4/2015,"SEALS, KATHRYN CHILD CARE HOME",109 NE 4TH ST.,PERKINS,74059,(641) 919-4550,7
K820052593,,,1,8/3/2015,"NELSON, JULIE A. CHILD CARE HOME",10403 S. LOCKWOOD RD.,PERKINS,74059,(405) 612-1941,7
K820037856,53284,,1,8/22/2014,"OSBORN, REBECCA CHILD CARE HOME",114 CROZIER,PERKINS,74059,(405) 888-6131,12
K820052995,,,1,3/7/2016,"EDWARDS, MEAGAN RICHELLE CHILD CARE HOME",610 LOCUST,PERRY,73077,(580) 370-5121,7
K820050665,,,1,6/7/2012,"SUTTON, HALEY CHILD CARE HOME",1117 N 11TH,PERRY,73077,(620) 717-8257,7
K820051077,,,1,3/26/2013,"HAYES, DANA CHILD CARE HOME",21850 COUNTY ROAD 120,PERRY,73077,(580) 370-6366,7
K820047649,,,1,5/1/2010,"OWEN, BARBARA CHILD CARE HOME",601 N 9TH ST.,PERRY,73077,(580) 336-7707,7
K820047817,58508,,1,9/21/2012,"VALENCIA, LUPE CHILD CARE HOME",611 MAPLE,PERRY,73077,(580) 336-9359,7
K830024745,,,1,5/11/2010,PERRY EARLY HEAD START,401 1/2 NOBLE STREET,PERRY,73077,(580) 572-9978,8
K820049768,,,1,11/3/2010,"O'DELL, BRITTANY CHILD CARE HOME",1105 ROSE TERRACE,PERRY,73077,(580) 491-1181,7
K820049858,,,1,1/17/2011,"TREINER, STEPHANIE CHILD CARE HOME",1203 ELM STREET,PERRY,73077,(580) 763-7772,7
K820012882,,,1,11/1/2001,"LEWELLEN, MARCY CHILD CARE HOME",1706 12TH,PERRY,73077,(580) 370-5920,7
K820012924,,,1,12/11/2006,"WAGNER, PHYLLIS CHILD CARE HOME",1110 HOLLY,PERRY,73077,(580) 370-5525,7
K820013093,,,1,11/1/2001,"HESSER, TERI CHILD CARE HOME",103 2ND,PERRY,73077,(580) 336-2605,7
K820013110,,,1,12/11/2006,"JOHNSON, DARLA CHILD CARE HOME","#5, HILLCREST",PERRY,73077,(580) 336-5315,7
K820015184,,,1,11/1/2001,"BILLINGSLEY, TAMMY CHILD CARE HOME",7401 INDEPENDENCE,PERRY,73077,(580) 336-9146,7
K830020504,,,1,12/11/2006,NOBLE COUNTY YMCA,107 NORTH 7TH,PERRY,73077,(580) 336-4411,25
K820052014,,,1,7/2/2014,"SCHRACK, CANDY CHILD CARE HOME",3988 DEER BROOK TRAIL,PIEDMONT,73078,(405) 535-9614,7
K820052419,,,1,2/5/2015,"KORDIC-BINKLEY, GAIL ZON CHILD CARE HOME",15601 GREENWOOD CIRCLE,PIEDMONT,73078,(214) 551-5659,7
K820052765,59549,,1,8/25/2015,"CLIFTON, CAROLINE CHILD CARE HOME",13620 BRADBURY LANE,PIEDMONT,73078,(405) 474-1835,7
K820048698,,,1,6/9/2009,"LOGAN, KRISTY CHILD CARE HOME",2597 PARKER RIDGE,PIEDMONT,73078,(405) 519-2073,7
K820049117,,,1,3/10/2016,"PRATT, JESSICA DBA MISS JESSICA'S HOUSE CHILD CARE HOME",6542 SARA ROAD NE,PIEDMONT,73078,(405) 373-2030,7
K820015933,,,1,11/1/2001,"GIBSON, CARLA CHILD CARE HOME",4183 TERRACE HILLS,PIEDMONT,73078,(405) 373-0754,7
K820038691,,,1,11/28/2006,"THOMAS, MARCIE CHILD CARE HOME",13316 LINDEN ST,PIEDMONT,73078,(405) 373-3391,7
K820012065,,,1,11/1/2001,"JOHNSON, BRENDA CHILD CARE HOME",103 S. GRAY,POCOLA,74902,(918) 436-7139,7
K830002489,,,1,1/5/2007,POCOLA HEADSTART,103 S POCOLA BLVD SUITE 1,POCOLA,74902,(918) 436-2551,34
K820053410,,,1,9/20/2016,"ADAMS, APRIL CHILD CARE HOME",1918 N. 6TH ST.,PONCA CITY,74601,(580) 304-9085,7
K820052716,59538,,1,8/17/2015,LAWSON KRISTAN CHILD CARE HOME,1105 N. 1ST,PONCA CITY,74601,(580) 762-3847,12
K820052734,,,1,8/27/2015,"PATTON, JULIE CHILD CARE HOME",621 S. 9TH ST.,PONCA CITY,74601,(580) 304-3251,5
K820052859,,,1,10/26/2015,"CIELAKIE, ASHLEY CHILD CARE HOME",604 SHAMROCK CR.,PONCA CITY,74601,(702) 738-3352,7
K820047295,,,1,4/12/2016,"PATTON, CHRISTINA LYNN CHILD CARE HOME",321 S. ELM,PONCA CITY,74601,(580) 304-1268,7
K820049719,,,1,9/30/2010,"LEWIS, BRENDA CHILD CARE HOME",1108 PRINCETON,PONCA CITY,74601,(580) 765-8295,7
K820033057,50722,,1,11/1/2001,"KISER, CHRISTY CHILD CARE HOME",116 N. PALM,PONCA CITY,74601,(580) 762-4972,7
K820036041,52345,,1,2/9/2004,"FOWLER, MARGARET CHILD CARE HOME",2008 ORIOLE,PONCA CITY,74601,(580) 716-4330,7
K820042194,55903,,1,9/11/2012,"STANTON, BROOKE CHILD CARE HOME",1813 RICHWAY,PONCA CITY,74601,(580) 761-2421,7
K820045461,,,1,12/11/2006,"WARE, HOLLY CHILD CARE HOME",413 REDBIRD,PONCA CITY,74601,(580) 762-4496,7
K830020027,26861,,1,7/20/2012,PONCA CITY HEAD START,407 S. ASH,PONCA CITY,74601,(580) 765-1173,70
K830021450,,,1,8/17/2016,YMCA-WASHINGTON,1615 N. 7TH,PONCA CITY,74601,(580) 765-5417,36
K830022491,,,1,12/11/2006,PONCA TRIBAL EARLY CHILDHOOD CENTER,20 WHITE EAGLE DR.,PONCA CITY,74601,(580) 762-7927,55
K820052965,59544,,1,2/1/2016,"WALLER, WHITNEY NICHOLE CHILD CARE HOME",2808 CANTERBURY AVE,PONCA CITY,74604,(254) 423-6854,7
K820051579,,,1,10/9/2013,"PRITCHARD, CARLA CHILD CARE HOME",453 S CITY VIEW,PONCA CITY,74604,(580) 485-4488,7
K820051969,,,1,6/9/2014,"ALLENSWORTH, ALLISON CHILD CARE HOME",3717 GOLDENROD AVE,PONCA CITY,74604,(580) 716-4071,7
K820052559,56909,,1,5/11/2015,"ROSS, TRICIA CHILD CARE HOME",3417 MEADOW LANE,PONCA CITY,74604,(580) 304-9456,12
K830052735,,,1,8/20/2015,KIM WALLER'S NURSERY AND PRESCHOOL,1700 HATHAWAY ST.,PONCA CITY,74604,(580) 765-0779,21
K820046455,58161,,1,1/1/2009,"BLOCKOWIAK, MICHELLE CHILD CARE HOME",1706 LESLIE LANE,PONCA CITY,74604,(580) 762-7446,7
K830052778,,,1,8/28/2015,PORTER HEAD START,125 N MAIN,PORTER,74454,(918) 343-2960,17
K830053211,,,1,8/5/2016,SEEDLINGS LEARNING CENTER,23980 KERR MANSION RD,POTEAU,74953,(918) 649-3905,35
K830020593,,,1,1/5/2007,CHOCTAW NATION HEADSTART,1507 S. MCKENNA,POTEAU,74953,(918) 647-8500,20
K830022990,,,1,1/5/2007,POTEAU PRE-K SITE 2,407 HUGHES DR.,POTEAU,74953,(918) 647-7785,173
K820047266,58357,,1,10/5/2009,"ANDERSON, LINDSEY CHILD CARE HOME",213 JOHN DRIVE,POTEAU,74953,(918) 649-0655,7
K830024274,,,1,8/28/2007,CASC HEADSTART,1507 S. MCKENNA,POTEAU,74953,(918) 647-1258,17
K820036010,58811,,1,11/1/2001,"REDFORD, PAMELA CHILD CARE HOME",1501 PASTUSEK,PRAGUE,74864,(405) 567-4518,7
K820047833,58483,,1,9/11/2015,"EMBRY, RHONDA CHILD CARE HOME",312 E. 15TH,PRAGUE,74864,(405) 567-2481,7
K820040838,55273,,1,11/1/2002,"COWLEY, KIMBERLY MARIE CHILD CARE HOME",36 BRYAN STREET,PRYOR,74361,(918) 825-5888,7
K820051773,59424,,1,3/31/2014,"WALL, AMBER DAWN CHILD CARE HOME",449 TWIN CREEKS LANE,PRYOR,74361,(918) 864-2419,12
K830024786,,,1,9/1/2010,FBC WEE SCHOOL,601 E GRAHAM AVE,PRYOR,74361,(918) 825-6929,107
K820010159,19242,,1,11/1/2001,"MOORE, DEBORAH A CHILD CARE HOME",315 N ELLIOTT,PRYOR,74361,(918) 825-5908,7
K820010377,,,1,11/1/2001,"SMITH, BETTY RUTH CHILD CARE HOME",400 N ORA,PRYOR,74361,(918) 825-3195,7
K820032938,51915,,1,8/15/2005,"INGRAM, REGINA L CHILD CARE HOME",3292 E. 490 RD.,PRYOR,74361,(918) 864-1799,12
K820041660,,,1,4/1/2003,"SHIVES, GAYLA R CHILD CARE HOME",106 N. COO-Y-YAH,PRYOR,74361,(918) 803-6469,12
K820042726,56205,,1,11/12/2014,"WAGNER, AUTUMN LYNN DBA THE GROWING GARDEN LLC CHILD CARE HOME",1410 NE FIRST STREET,PRYOR,74361,(918) 373-3997,12
K830006612,,,1,12/4/2006,CHEROKEE NATION PRYOR HEAD START,203 CHEROKEE HEIGHTS,PRYOR,74361,(918) 825-7987,40
K830020296,,,1,12/4/2006,FIRST UNITED METHODIST CHURCH PRE SCHOOL,400 E. GRAHAM AVE,PRYOR,74361,(918) 639-2726,53
K820050747,,,1,8/1/2012,"WILLOUGHBY, JENI CHILD CARE HOME",22622 WALNUT CREEK DRIVE,PURCELL,73080,(405) 388-8145,7
K820050782,,,1,8/14/2012,"MORRIS, AUTUMN CHILD CARE HOME",19834 CRESTVIEW RD.,PURCELL,73080,(405) 694-3655,7
K830024544,28576,,1,5/14/2015,MISSION KIDS,1759 SOUTHFORK ROAD,PURCELL,73080,(405) 527-5437,30
K820049796,,,1,11/22/2010,"STEELE, ANGELA CHILD CARE HOME",20292 EASTERN AVENUE,PURCELL,73080,(405) 527-4138,7
K820015579,,,1,11/16/2004,"WILKES, HOLLIE CHILD CARE HOME",924 LOVERS LANE,PURCELL,73080,(405) 808-8072,12
K820015611,,,1,8/8/2011,"CLIFTON, WENDY CHILD CARE HOME",1729 BROOKSIDE DR,PURCELL,73080,(405) 443-5915,12
K830020597,,,1,3/1/2012,EDUCATION STATION,819 N 8TH ST,PURCELL,73080,(405) 527-3242,30
K820038105,53498,,1,11/1/2001,"FLICK, JOLEEN CHILD CARE HOME",904 N. 7TH ST.,QUINTON,74561,(918) 469-2110,7
K830002461,,,1,1/5/2007,QUINTON HEADSTART,710 J STREET,QUINTON,74561,(918) 469-2981,20
K830007872,,,1,1/5/2007,RATTAN HEAD START,HWY. 93,RATTAN,74562,(580) 587-2592,20
K830023586,,,1,1/5/2007,RATTAN II & III HEAD START,100 MAIN,RATTAN,74562,(580) 587-2592,40
K820053448,,,1,10/12/2016,"MOORE, AMY CHILD CARE HOME",301 NW MARKET,RED OAK,74563,(918) 448-7884,7
K820053471,,,1,10/12/2016,"MOORE, AMY CHILD CARE HOME",311 NW MARKET,RED OAK,74563,(918) 448-7884,7
K830020310,,,1,1/5/2007,RED OAK HEADSTART,405 W. MAIN,RED OAK,74563,(918) 754-2443,20
K830022276,,,1,12/11/2006,OTOE MISSOURIA HEAD START,8151 HWY 177,RED ROCK,74651,(580) 723-4466,54
K820048297,,,1,12/1/2008,"HAVEN, MARTHA CHILD CARE HOME",505 REDMOON ST,REYDON,73660,(580) 655-4520,7
K820048315,,,1,11/19/2008,"PENNINGTON, NELDA CHILD CARE HOME",604 REDMOON STREET,REYDON,73660,(580) 655-4750,7
K830022422,,,1,1/27/2014,RINGLING HEADSTART,BLUE DEVIL BLVD,RINGLING,73456,(580) 662-2987,45
K830025162,,,1,7/27/2012,ROLAND HEAD START,300 RANGER RD.,ROLAND,74954,(918) 427-1500,40
K820052818,59550,,1,3/14/2016,"SMITH, ALICIA CHILD CARE HOME",4134 COUNTY STREET 2770,RUSH SPRINGS,73082,(580) 476-2192,7
K830007514,,,1,12/29/2006,RUSH SPRINGS HEAD START,1000 CHOCTAW,RUSH SPRINGS,73082,(580) 476-3978,21
K830024701,,,1,12/2/2009,SALINA EARLY LEARNING ACADEMY,707 N CHEROKEE,SALINA,74365,(918) 434-1091,66
K820039646,,,1,8/1/2003,"MOUSE, CHERYL L CHILD CARE HOME",7034 E 490 ROAD,SALINA,74365,(918) 434-2054,7
K830002973,,,1,11/1/2001,KENWOOD HEAD START,48512 S 502 RD,SALINA,74365,(918) 434-5106,20
K830025140,,,1,7/27/2012,SALLISAW HEAD START,603 E. CHOCTAW,SALLISAW,74955,(918) 775-4003,89
K820052651,,,1,7/1/2015,"PHILLIPS, PAMELA CHILD CARE HOME",612 E. ZULKEY ST.,SALLISAW,74955,(918) 721-9180,7
K820052749,,,1,12/2/2015,"COLEMAN, LAURIE CHILD CARE HOME",3089 W. DRAKE RD,SALLISAW,74955,(918) 774-4843,7
